,target
3952,5.390113683627533
3953,1.0393052838817312
3954,1.0369776942434328
3955,5.386569467728805
3956,5.354423870106075
3957,-2.8607065022015377
3958,-2.2323667245009347
3959,-2.892528905832478
3960,5.4502658578048795
3961,-2.8905843415786876
3962,5.386569467728805
3963,5.357749045570927
3964,5.423129419773431
3965,5.57521220882245
3966,-2.8224147731170888
3967,1.0379246726706697
3968,-2.892528905832478
3969,5.427188786451552
3970,5.357749045570927
3971,5.386005514686076
3972,5.386569467728805
3973,-2.8905843415786876
3974,6.023537125299299
3975,1.0262328837607129
3976,5.387950078939866
3977,5.357749045570927
3978,-2.863034091839836
3979,-2.8561986190698008
3980,1.0262328837607129
3981,5.386569467728805
3982,-2.2387926742749187
3983,5.386569467728805
3984,6.087797574909018
3985,1.0248522725496514
3986,-2.892528905832478
3987,-2.863034091839836
3988,-2.8644147030508975
3989,1.0248522725496514
3990,-2.8905843415786876
3991,5.384624903475014
3992,5.355804481317136
3993,-2.8577325903834208
3994,-2.863034091839836
3995,6.030316290422888
3996,5.356368434359865
3997,-2.223259969739047
3998,-2.8644147030508975
3999,5.357749045570927
4000,-3.199423995946745
4001,-3.8162462367954504
4002,1.010089437147144
4003,-2.905347176981195
4004,5.371242679283569
4005,1.020834247629864
4006,5.371806632326297
4007,5.342986210168419
4008,-2.1978528960107724
4009,-2.879177538453405
4010,-2.872982538924589
4011,-2.879177538453405
4012,-2.9067277881922564
4013,5.4041712703829035
4014,-2.897131093000098
4015,5.593901071179971
4016,1.0114700483582055
4017,6.017332125839857
4018,-2.596994180065849
4019,-2.8743631501356504
4020,6.017332125839857
4021,-2.9067277881922564
4022,5.404658383521564
4023,5.342986210168419
4024,-2.905347176981195
4025,-2.8777969272423434
4026,-2.905347176981195
4027,5.412425951049045
4028,5.404658383521564
4029,1.020834247629864
4030,5.341605598957358
4031,-2.906365531184747
4032,5.373187243537359
4033,5.371806632326297
4034,-2.9067277881922564
4035,-2.9086723524460467
4036,5.371806632326297
4037,-2.8647278582584477
4038,-2.905347176981195
4039,-2.879177538453405
4040,5.342986210168419
4041,-2.881122102707195
4042,-2.872495425785928
4043,-2.244932903829067
4044,-2.905347176981195
4045,-2.879177538453405
4046,1.010089437147144
4047,-2.881122102707195
4048,-2.879177538453405
4049,-2.897131093000098
4050,5.342986210168419
4051,-2.8449451760470765
4052,1.0231618372681623
4053,-2.879177538453405
4054,5.369862068072507
4055,-2.9067277881922564
4056,5.371806632326297
4057,-2.905347176981195
4058,-2.8777969272423434
4059,5.371806632326297
4060,-2.905347176981195
4061,5.341041645914629
4062,5.371806632326297
4063,5.406498860021202
4064,-2.88786609230101
4065,-2.881122102707195
4066,-2.905347176981195
4067,-2.879177538453405
4068,-2.6102439099131516
4069,-2.879177538453405
4070,-2.9067277881922564
4071,5.375350848225025
4072,5.373187243537359
4073,-2.8777969272423434
4074,5.369862068072507
4075,-2.879177538453405
4076,-2.1978528960107724
4077,-2.879177538453405
4078,5.9828894962620325
4079,5.405551881593965
4080,-2.1978528960107724
4081,-2.8647278582584477
4082,5.9828894962620325
4083,-2.881122102707195
4084,-2.8768499488151065
4085,-2.846325787258138
4086,5.903236658959031
4087,5.374134221964596
4088,-2.905347176981195
4089,6.041317097616229
4090,5.373187243537359
4091,1.020834247629864
4092,5.870808764876529
4093,6.041317097616229
4094,-2.881122102707195
4095,5.342986210168419
4096,5.351202294149516
4097,-2.8797414914961337
4098,-2.8454322891857373
4099,5.371806632326297
4100,5.342986210168419
4101,6.017283934844272
4102,1.010089437147144
4103,-2.8385582197306576
4104,5.341605598957358
4105,-2.837177608519596
4106,-2.256280497364969
4107,-2.879177538453405
4108,5.371806632326297
4109,5.342986210168419
4110,-2.881122102707195
4111,5.342986210168419
4112,-2.905347176981195
4113,5.342986210168419
4114,6.009208584239786
4115,5.371806632326297
4116,-2.905347176981195
4117,-2.9072917412349852
4118,1.020834247629864
4119,1.020834247629864
4120,5.375350848225025
4121,5.564501919673603
4122,5.342986210168419
4123,-2.879177538453405
4124,-2.879177538453405
4125,-2.905347176981195
4126,5.375837961363686
4127,5.375514833175657
4128,-2.8797414914961337
4129,-2.879177538453405
4130,-2.8985117042111597
4131,5.414753540687343
4132,-2.879177538453405
4133,-2.905347176981195
4134,-2.905347176981195
4135,5.408366584370924
4136,1.0114700483582055
4137,-2.8385582197306576
4138,5.4041712703829035
4139,5.896610720598801
4140,5.374134221964596
4141,-2.905347176981195
4142,-2.879177538453405
4143,6.107552418593514
4144,-2.9072917412349852
4145,5.412425951049045
4146,5.342986210168419
4147,5.412425951049045
4148,-2.8385582197306576
4149,5.341041645914629
4150,5.371806632326297
4151,-2.905347176981195
4152,5.405551881593965
4153,1.0114700483582055
4154,1.0222148588409254
4155,5.371806632326297
4156,5.341041645914629
4157,-2.8768499488151065
4158,-2.247129559903442
4159,-2.9072917412349852
4160,5.434253762366097
4161,-2.905347176981195
4162,5.369862068072507
4163,5.342986210168419
4164,5.404658383521564
4165,5.550936646038281
4166,-2.8454322891857373
4167,1.020834247629864
4168,-2.9072917412349852
4169,5.412425951049045
4170,5.342986210168419
4171,5.371242679283569
4172,5.371806632326297
4173,-2.905347176981195
4174,6.008774289896792
4175,-2.9072917412349852
4176,5.373187243537359
4177,5.342986210168419
4178,-2.8777969272423434
4179,-2.846325787258138
4180,1.0114700483582055
4181,5.371806632326297
4182,-2.253555509677426
4183,5.371806632326297
4184,6.073034739506511
4185,1.010089437147144
4186,-2.9086723524460467
4187,-2.8777969272423434
4188,-2.879177538453405
4189,1.010089437147144
4190,-2.9067277881922564
4191,5.369862068072507
4192,5.341041645914629
4193,-2.872495425785928
4194,-2.8777969272423434
4195,6.015553455020381
4196,5.341605598957358
4197,-2.2380228051415543
4198,-2.879177538453405
4199,5.342986210168419
4200,-3.199423995946745
4201,-3.8162462367954504
4202,1.0231618372681623
4203,-2.905347176981195
4204,5.371242679283569
4205,1.020834247629864
4206,5.374134221964596
4207,5.342986210168419
4208,-2.1737978648825447
4209,-2.879177538453405
4210,-2.872982538924589
4211,-2.879177538453405
4212,-2.9067277881922564
4213,5.4041712703829035
4214,-2.897131093000098
4215,5.593901071179971
4216,1.0114700483582055
4217,6.018712737050919
4218,-2.596994180065849
4219,-2.872982538924589
4220,6.017332125839857
4221,-2.9067277881922564
4222,5.404658383521564
4223,5.342986210168419
4224,-2.905347176981195
4225,-2.8777969272423434
4226,-2.905347176981195
4227,5.412425951049045
4228,5.404658383521564
4229,1.020834247629864
4230,5.342986210168419
4231,-2.906365531184747
4232,5.373187243537359
4233,5.371806632326297
4234,-2.9067277881922564
4235,-2.9072917412349852
4236,5.371806632326297
4237,-2.8647278582584477
4238,-2.905347176981195
4239,-2.879177538453405
4240,5.342986210168419
4241,-2.881122102707195
4242,-2.872495425785928
4243,-2.244932903829067
4244,-2.905347176981195
4245,-2.879177538453405
4246,1.010089437147144
4247,-2.881122102707195
4248,-2.879177538453405
4249,-2.897131093000098
4250,5.342986210168419
4251,-2.842617586408778
4252,1.0222148588409254
4253,-2.879177538453405
4254,5.369862068072507
4255,-2.9067277881922564
4256,5.371806632326297
4257,-2.905347176981195
4258,-2.8777969272423434
4259,5.371806632326297
4260,-2.9067277881922564
4261,5.341041645914629
4262,5.371806632326297
4263,5.373970237013964
4264,-2.88786609230101
4265,-2.881122102707195
4266,-2.9072917412349852
4267,-2.879177538453405
4268,-2.6102439099131516
4269,-2.879177538453405
4270,-2.9067277881922564
4271,5.375350848225025
4272,5.373187243537359
4273,-2.879177538453405
4274,5.339661034703568
4275,-2.879177538453405
4276,-2.1978528960107724
4277,-2.8777969272423434
4278,5.9828894962620325
4279,5.405551881593965
4280,-2.1978528960107724
4281,-2.8647278582584477
4282,5.9828894962620325
4283,-2.881122102707195
4284,-2.879177538453405
4285,-2.846325787258138
4286,5.903236658959031
4287,5.374134221964596
4288,-2.905347176981195
4289,6.041317097616229
4290,5.373187243537359
4291,1.020834247629864
4292,5.870808764876529
4293,6.041317097616229
4294,-2.881122102707195
4295,5.342986210168419
4296,5.351202294149516
4297,-2.9072917412349852
4298,-2.8454322891857373
4299,5.371806632326297
4300,5.342986210168419
4301,6.017332125839857
4302,1.020834247629864
4303,-2.8385582197306576
4304,5.341605598957358
4305,-2.8348500188812977
4306,-2.256280497364969
4307,-2.879177538453405
4308,5.371806632326297
4309,5.342986210168419
4310,-2.881122102707195
4311,5.342986210168419
4312,-2.905347176981195
4313,5.375514833175657
4314,5.976110331138443
4315,5.371806632326297
4316,-2.905347176981195
4317,-2.9072917412349852
4318,1.020834247629864
4319,1.010089437147144
4320,5.383605528891167
4321,5.564501919673603
4322,5.342986210168419
4323,-2.879177538453405
4324,-2.879177538453405
4325,-2.905347176981195
4326,5.375837961363686
4327,5.375514833175657
4328,-2.8797414914961337
4329,-2.879177538453405
4330,-2.8985117042111597
4331,5.383605528891167
4332,-2.879177538453405
4333,-2.905347176981195
4334,-2.905347176981195
4335,5.408366584370924
4336,1.0114700483582055
4337,-2.8385582197306576
4338,5.4041712703829035
4339,5.896610720598801
4340,5.371806632326297
4341,-2.905347176981195
4342,-2.879177538453405
4343,6.107552418593514
4344,-2.9072917412349852
4345,5.413806562260106
4346,5.342986210168419
4347,5.412425951049045
4348,-2.8385582197306576
4349,5.341041645914629
4350,5.371806632326297
4351,-2.905347176981195
4352,5.407879471232263
4353,1.0114700483582055
4354,1.0245424484792238
4355,5.371806632326297
4356,5.341041645914629
4357,-2.875469337604045
4358,-2.247129559903442
4359,-2.9072917412349852
4360,5.434253762366097
4361,-2.905347176981195
4362,5.369862068072507
4363,5.342986210168419
4364,5.404658383521564
4365,5.550936646038281
4366,-2.8454322891857373
4367,1.020834247629864
4368,-2.9072917412349852
4369,5.412425951049045
4370,5.342986210168419
4371,5.371242679283569
4372,5.371806632326297
4373,-2.905347176981195
4374,6.008774289896792
4375,-2.9072917412349852
4376,5.373187243537359
4377,5.342986210168419
4378,-2.8777969272423434
4379,-2.8439981976198396
4380,1.0114700483582055
4381,5.371806632326297
4382,-2.253555509677426
4383,5.371806632326297
4384,6.073034739506511
4385,1.010089437147144
4386,-2.9072917412349852
4387,-2.8777969272423434
4388,-2.879177538453405
4389,1.010089437147144
4390,-2.8768499488151065
4391,5.369862068072507
4392,5.341041645914629
4393,-2.872495425785928
4394,-2.875469337604045
4395,6.015553455020381
4396,5.341605598957358
4397,-2.2430396085337634
4398,-2.8768499488151065
4399,5.342986210168419
4400,-3.199423995946745
4401,-3.8162462367954504
4402,1.0231618372681623
4403,-2.905347176981195
4404,5.371242679283569
4405,1.020834247629864
4406,5.371806632326297
4407,5.342986210168419
4408,-2.1737978648825447
4409,-2.879177538453405
4410,-2.872982538924589
4411,-2.879177538453405
4412,-2.905347176981195
4413,5.4041712703829035
4414,-2.905347176981195
4415,5.593901071179971
4416,1.0114700483582055
4417,6.017332125839857
4418,-2.5946665904275505
4419,-2.846812900396799
4420,6.019659715478156
4421,-2.9067277881922564
4422,5.406985973159863
4423,5.342986210168419
4424,-2.905347176981195
4425,-2.8695808432612466
4426,-2.905347176981195
4427,5.412425951049045
4428,5.404658383521564
4429,1.020834247629864
4430,5.342986210168419
4431,-2.906365531184747
4432,5.373187243537359
4433,5.371806632326297
4434,-2.8985117042111597
4435,-2.9072917412349852
4436,5.371806632326297
4437,-2.8647278582584477
4438,-2.905347176981195
4439,-2.879177538453405
4440,5.342986210168419
4441,-2.881122102707195
4442,-2.872495425785928
4443,-2.244932903829067
4444,-2.905347176981195
4445,-2.879177538453405
4446,1.010089437147144
4447,-2.881122102707195
4448,-2.879177538453405
4449,-2.897131093000098
4450,5.342986210168419
4451,-2.8449451760470765
4452,5.3721896577108055
4453,-2.879177538453405
4454,5.371806632326297
4455,-2.9067277881922564
4456,5.371806632326297
4457,-2.905347176981195
4458,-2.8777969272423434
4459,5.371806632326297
4460,-2.8768499488151065
4461,5.341041645914629
4462,5.371806632326297
4463,5.373970237013964
4464,-2.88786609230101
4465,-2.881122102707195
4466,-2.9072917412349852
4467,-2.879177538453405
4468,-2.6102439099131516
4469,-2.879177538453405
4470,-2.905347176981195
4471,5.375350848225025
4472,5.373187243537359
4473,-2.879177538453405
4474,5.339661034703568
4475,-2.879177538453405
4476,-2.1978528960107724
4477,-2.8777969272423434
4478,5.9828894962620325
4479,5.405551881593965
4480,-2.1978528960107724
4481,-2.8647278582584477
4482,5.9828894962620325
4483,-2.881122102707195
4484,-2.879177538453405
4485,-2.846325787258138
4486,5.903236658959031
4487,5.371806632326297
4488,-2.905347176981195
4489,6.041317097616229
4490,5.373187243537359
4491,1.020834247629864
4492,5.870808764876529
4493,6.075362329144809
4494,1.020834247629864
4495,5.342986210168419
4496,5.342986210168419
4497,-2.9072917412349852
4498,-2.8454322891857373
4499,5.371806632326297
4500,5.342986210168419
4501,6.018712737050919
4502,1.020834247629864
4503,-2.8385582197306576
4504,5.341605598957358
4505,-2.8348500188812977
4506,-2.256280497364969
4507,-2.879177538453405
4508,5.371806632326297
4509,5.342986210168419
4510,-2.881122102707195
4511,5.351202294149516
4512,-2.905347176981195
4513,5.375514833175657
4514,5.976110331138443
4515,5.371806632326297
4516,-2.905347176981195
4517,-2.8774139018578353
4518,1.020834247629864
4519,1.010089437147144
4520,5.383605528891167
4521,5.521134277229976
4522,5.342986210168419
4523,-2.879177538453405
4524,-2.879177538453405
4525,-2.905347176981195
4526,5.375837961363686
4527,5.373187243537359
4528,-2.9072917412349852
4529,-2.879177538453405
4530,-2.8985117042111597
4531,5.383605528891167
4532,-2.879177538453405
4533,-2.905347176981195
4534,-2.905347176981195
4535,5.383605528891167
4536,1.0222148588409254
4537,-2.8385582197306576
4538,5.4041712703829035
4539,5.896610720598801
4540,5.371806632326297
4541,-2.905347176981195
4542,-2.879177538453405
4543,6.107552418593514
4544,-2.9072917412349852
4545,5.413806562260106
4546,5.342986210168419
4547,5.412425951049045
4548,-2.8385582197306576
4549,5.341041645914629
4550,5.371806632326297
4551,-2.905347176981195
4552,5.407879471232263
4553,1.0245424484792238
4554,1.0114700483582055
4555,5.371806632326297
4556,5.341041645914629
4557,-2.875469337604045
4558,-2.247129559903442
4559,-2.9072917412349852
4560,5.434253762366097
4561,-2.905347176981195
4562,5.369862068072507
4563,5.342986210168419
4564,5.406038994732626
4565,5.550936646038281
4566,-2.8454322891857373
4567,1.020834247629864
4568,-2.9072917412349852
4569,5.412425951049045
4570,5.342986210168419
4571,5.371242679283569
4572,5.371806632326297
4573,-2.905347176981195
4574,6.008774289896792
4575,-2.9072917412349852
4576,5.373187243537359
4577,5.342986210168419
4578,-2.875469337604045
4579,-2.8439981976198396
4580,1.0114700483582055
4581,5.371806632326297
4582,-2.253555509677426
4583,5.371806632326297
4584,6.073034739506511
4585,1.010089437147144
4586,-2.9086723524460467
4587,-2.8777969272423434
4588,-2.879177538453405
4589,1.010089437147144
4590,-2.9067277881922564
4591,5.369862068072507
4592,5.341041645914629
4593,-2.872495425785928
4594,-2.875469337604045
4595,6.017332125839857
4596,5.341605598957358
4597,-2.2453671981720618
4598,-2.9067277881922564
4599,5.342986210168419
4600,-3.199423995946745
4601,-3.8162462367954504
4602,1.0231618372681623
4603,-2.905347176981195
4604,5.371242679283569
4605,1.020834247629864
4606,5.374134221964596
4607,5.342986210168419
4608,-2.1978528960107724
4609,-2.879177538453405
4610,-2.872982538924589
4611,-2.879177538453405
4612,-2.905347176981195
4613,5.4041712703829035
4614,-2.897131093000098
4615,5.593901071179971
4616,1.0114700483582055
4617,6.017332125839857
4618,-2.596994180065849
4619,-2.8743631501356504
4620,6.017332125839857
4621,-2.905347176981195
4622,5.408366584370924
4623,5.342986210168419
4624,-2.905347176981195
4625,-2.8777969272423434
4626,-2.905347176981195
4627,5.412425951049045
4628,5.404658383521564
4629,1.020834247629864
4630,5.342986210168419
4631,-2.906365531184747
4632,5.373187243537359
4633,5.371806632326297
4634,-2.9067277881922564
4635,-2.8774139018578353
4636,5.371806632326297
4637,-2.872495425785928
4638,-2.905347176981195
4639,-2.879177538453405
4640,5.341605598957358
4641,-2.881122102707195
4642,-2.872495425785928
4643,-2.244932903829067
4644,-2.905347176981195
4645,-2.879177538453405
4646,1.0114700483582055
4647,-2.881122102707195
4648,-2.879177538453405
4649,-2.897131093000098
4650,5.342986210168419
4651,-2.8449451760470765
4652,5.341041645914629
4653,-2.879177538453405
4654,5.371806632326297
4655,-2.9067277881922564
4656,5.371806632326297
4657,-2.905347176981195
4658,-2.8777969272423434
4659,5.371806632326297
4660,-2.9067277881922564
4661,5.341041645914629
4662,5.371806632326297
4663,5.373970237013964
4664,-2.88786609230101
4665,-2.881122102707195
4666,-2.9072917412349852
4667,-2.879177538453405
4668,-2.6102439099131516
4669,-2.879177538453405
4670,-2.905347176981195
4671,5.375350848225025
4672,5.373187243537359
4673,-2.879177538453405
4674,5.3721896577108055
4675,-2.879177538453405
4676,-2.1978528960107724
4677,-2.8777969272423434
4678,5.9828894962620325
4679,5.4041712703829035
4680,-2.1978528960107724
4681,-2.8647278582584477
4682,5.9828894962620325
4683,-2.881122102707195
4684,-2.879177538453405
4685,-2.870961454472308
4686,5.903236658959031
4687,5.374134221964596
4688,-2.905347176981195
4689,5.998629474320296
4690,5.373187243537359
4691,1.020834247629864
4692,5.870808764876529
4693,6.075362329144809
4694,1.0245424484792238
4695,5.371806632326297
4696,5.342986210168419
4697,-2.9072917412349852
4698,-2.8454322891857373
4699,5.371806632326297
4700,5.342986210168419
4701,6.018712737050919
4702,1.020834247629864
4703,-2.8385582197306576
4704,5.341605598957358
4705,-2.837177608519596
4706,-2.256280497364969
4707,-2.879177538453405
4708,5.371806632326297
4709,5.342986210168419
4710,-2.8797414914961337
4711,5.351202294149516
4712,-2.905347176981195
4713,5.373187243537359
4714,5.976110331138443
4715,5.371806632326297
4716,-2.905347176981195
4717,-2.9072917412349852
4718,1.020834247629864
4719,1.010089437147144
4720,5.383605528891167
4721,5.521134277229976
4722,5.342986210168419
4723,-2.879177538453405
4724,-2.879177538453405
4725,-2.905347176981195
4726,5.375837961363686
4727,5.371806632326297
4728,-2.9072917412349852
4729,-2.879177538453405
4730,-2.8985117042111597
4731,5.383605528891167
4732,-2.879177538453405
4733,-2.905347176981195
4734,-2.905347176981195
4735,5.383605528891167
4736,1.0222148588409254
4737,-2.8385582197306576
4738,5.4041712703829035
4739,5.896610720598801
4740,5.371806632326297
4741,-2.905347176981195
4742,-2.879177538453405
4743,6.107552418593514
4744,-2.9072917412349852
4745,5.413806562260106
4746,5.342986210168419
4747,5.412425951049045
4748,-2.8385582197306576
4749,5.341041645914629
4750,5.371806632326297
4751,-2.905347176981195
4752,5.407879471232263
4753,1.0245424484792238
4754,1.0114700483582055
4755,5.371806632326297
4756,5.341041645914629
4757,-2.875469337604045
4758,-2.247129559903442
4759,-2.9072917412349852
4760,5.436030844058223
4761,-2.905347176981195
4762,5.369862068072507
4763,5.342986210168419
4764,5.408366584370924
4765,5.550936646038281
4766,-2.8454322891857373
4767,-2.905347176981195
4768,-2.9072917412349852
4769,5.412425951049045
4770,5.342986210168419
4771,5.369862068072507
4772,5.371806632326297
4773,-2.905347176981195
4774,6.008774289896792
4775,-2.9072917412349852
4776,5.373187243537359
4777,5.342986210168419
4778,-2.8777969272423434
4779,-2.846325787258138
4780,1.0114700483582055
4781,5.371806632326297
4782,-2.253555509677426
4783,5.371806632326297
4784,6.073034739506511
4785,1.010089437147144
4786,-2.8787945130688968
4787,-2.875469337604045
4788,-2.879177538453405
4789,-2.9086723524460467
4790,-2.905347176981195
4791,5.369862068072507
4792,1.0114700483582055
4793,-2.872495425785928
4794,-2.875469337604045
4795,6.017332125839857
4796,5.341605598957358
4797,-2.2453671981720618
4798,-2.9067277881922564
4799,5.342986210168419
4800,-2.7307947852832513
4801,-3.3481041392706175
4802,1.3530930244205592
4803,-2.4391496437101523
4804,-2.4096548297175104
4805,1.3507654347822609
4806,5.675207401894113
4807,5.706355413690289
4808,-1.7248200022813762
4809,-2.411035440928572
4810,-2.3965857607336147
4811,-2.411035440928572
4812,-2.437205079456362
4813,5.736392462108597
4814,-2.437205079456362
4815,5.916789587593485
4816,1.3414012355106024
4817,6.340220642253371
4818,-2.122227230466706
4819,-2.418381560572925
4820,6.398250845558323
4821,-2.437205079456362
4822,5.740587776096618
4823,5.675207401894113
4824,-2.437205079456362
4825,-2.4096548297175104
4826,-2.437205079456362
4827,5.744647142774738
4828,5.736879575247258
4829,1.3507654347822609
4830,5.6738267906830515
4831,-2.438223433659914
4832,5.7054084352630525
4833,5.704027824051991
4834,-2.4303696066863267
4835,-2.437205079456362
4836,1.3544736356316207
4837,-2.374475488883945
4838,-2.437205079456362
4839,-2.411035440928572
4840,5.671882226429261
4841,-2.412980005182362
4842,-2.404353328261095
4843,-1.7668832067074618
4844,-2.437205079456362
4845,-2.411035440928572
4846,1.3414012355106024
4847,-2.411035440928572
4848,-2.411035440928572
4849,-2.437205079456362
4850,5.707736024901351
4851,-2.374475488883945
4852,5.705791460647561
4853,-2.411035440928572
4854,5.702083259798201
4855,-2.4385856906674235
4856,5.704027824051991
4857,-2.437205079456362
4858,-2.4096548297175104
4859,5.704027824051991
4860,-2.437205079456362
4861,5.673262837640323
4862,5.704027824051991
4863,5.706191428739658
4864,-2.4043772272789283
4865,-2.412980005182362
4866,-2.437205079456362
4867,-2.411035440928572
4868,-2.1372110161837554
4869,-2.411035440928572
4870,-2.437205079456362
4871,5.737773073319659
4872,5.675207401894113
4873,-2.411035440928572
4874,1.340020624299541
4875,-2.411035440928572
4876,-1.7248200022813762
4877,-2.4096548297175104
4878,6.305778012675546
4879,5.737773073319659
4880,-1.7248200022813762
4881,-2.437205079456362
4882,6.305778012675546
4883,1.3507654347822609
4884,-2.411035440928572
4885,-2.402819356947475
4886,6.226125175372545
4887,5.706355413690289
4888,-2.437205079456362
4889,6.364205614029743
4890,5.7054084352630525
4891,1.3530930244205592
4892,6.194131575633037
4893,6.308503000363089
4894,-2.412980005182362
4895,5.706355413690289
4896,5.675207401894113
4897,-2.4391496437101523
4898,-2.369035510994763
4899,1.3507654347822609
4900,5.675207401894113
4901,6.341601253464432
4902,1.3507654347822609
4903,-2.3704161222058246
4904,5.6738267906830515
4905,-2.369035510994763
4906,-1.7832476036355729
4907,-2.411035440928572
4908,5.704027824051991
4909,5.675207401894113
4910,-2.407327240079212
4911,5.715952108882448
4912,-2.437205079456362
4913,-2.3965857607336147
4914,6.341203855415188
4915,5.702083259798201
4916,-2.437205079456362
4917,-2.4391496437101523
4918,1.3507654347822609
4919,1.340020624299541
4920,5.71582672061686
4921,6.3959232559200245
4922,5.675207401894113
4923,-2.411035440928572
4924,-2.411035440928572
4925,-2.437205079456362
4926,5.675207401894113
4927,5.704027824051991
4928,-2.4391496437101523
4929,-2.411035440928572
4930,-2.4057339394721566
4931,5.70805915308938
4932,-2.411035440928572
4933,-2.437205079456362
4934,-2.437205079456362
4935,5.70805915308938
4936,1.3521460459933223
4937,-2.3704161222058246
4938,5.736392462108597
4939,6.349481794785788
4940,5.7054084352630525
4941,-2.437205079456362
4942,5.704027824051991
4943,6.430440935007027
4944,1.3414012355106024
4945,5.7460277539858
4946,5.675207401894113
4947,5.736879575247258
4948,-2.3704161222058246
4949,1.3414012355106024
4950,5.704027824051991
4951,-2.437205079456362
4952,5.740100662957957
4953,1.3544736356316207
4954,-2.4092718043330024
4955,6.338441971433895
4956,5.673262837640323
4957,-2.4096548297175104
4958,-1.7740966661740458
4959,-2.437205079456362
4960,5.736392462108597
4961,-2.437205079456362
4962,5.702083259798201
4963,5.675207401894113
4964,5.707736024901351
4965,6.399631456769384
4966,-2.374962602022606
4967,-2.437205079456362
4968,-2.4391496437101523
4969,5.736879575247258
4970,5.675207401894113
4971,5.704027824051991
4972,5.704027824051991
4973,-2.4385856906674235
4974,6.331662806310305
4975,-2.4391496437101523
4976,5.7054084352630525
4977,5.673262837640323
4978,-2.4096548297175104
4979,-2.378183689733305
4980,1.3414012355106024
4981,5.704027824051991
4982,-1.7805226159480299
4983,5.704027824051991
4984,6.3959232559200245
4985,1.340020624299541
4986,-2.4087078512902735
4987,-2.404840441399756
4988,-2.1239612863364528
4989,-2.410652415544064
4990,5.704027824051991
4991,1.340020624299541
4992,1.3414012355106024
4993,-2.404353328261095
4994,-2.437205079456362
4995,6.340220642253371
4996,5.675207401894113
4997,-1.7740966661740458
4998,-2.437205079456362
4999,5.7054084352630525
5000,-2.658059649053939
5001,-3.2425172518460386
5002,1.4456075117241198
5003,-2.3335627562855734
5004,-2.3040679422929315
5005,1.4563523222068397
5006,5.8326583121734075
5007,5.863806323969584
5008,-2.331618192031783
5009,-2.3040679422929315
5010,-2.290998873309036
5011,-2.305448553503993
5012,-2.331618192031783
5013,5.899983884802168
5014,-2.331618192031783
5015,6.080381010287056
5016,1.4469881229351813
5017,6.503812064946942
5018,-2.0392317886953606
5019,-2.264615813394812
5020,6.526416425512252
5021,-2.331618192031783
5022,5.865510063368674
5023,5.865186935180645
5024,-2.2987664408365163
5025,-2.295851858311835
5026,-2.331618192031783
5027,5.902098053054033
5028,5.894330485526552
5029,1.4563523222068397
5030,5.831277700962346
5031,-2.332636546235335
5032,5.865186935180645
5033,5.8614787343312855
5034,-2.334943367496635
5035,-2.3031209638656946
5036,1.4600605230561996
5037,-2.2688886014593663
5038,-2.331618192031783
5039,-2.305448553503993
5040,5.829333136708556
5041,-2.3073931177577833
5042,-2.3001470520475777
5043,-1.655590101211601
5044,-2.331618192031783
5045,-2.305448553503993
5046,1.4469881229351813
5047,-2.305448553503993
5048,-2.3001470520475777
5049,-2.331618192031783
5050,5.8326583121734075
5051,-2.3040679422929315
5052,5.863242370926855
5053,1.4563523222068397
5054,5.859534170077495
5055,-2.331618192031783
5056,5.8614787343312855
5057,-2.331618192031783
5058,-2.3040679422929315
5059,5.8614787343312855
5060,-2.331618192031783
5061,-2.331618192031783
5062,5.8614787343312855
5063,5.874487631145712
5064,-2.29529436003304
5065,-2.3073931177577833
5066,1.4469881229351813
5067,-2.305448553503993
5068,-1.5803283138457118
5069,-2.305448553503993
5070,-2.3329988032428446
5071,5.87116346264429
5072,5.8326583121734075
5073,-2.305448553503993
5074,1.4586799118451381
5075,-2.305448553503993
5076,-1.6687952161091744
5077,-2.3040679422929315
5078,6.469369435369117
5079,5.865186935180645
5080,-1.589037571314293
5081,-2.331618192031783
5082,6.469369435369117
5083,-2.3073931177577833
5084,-2.305448553503993
5085,-2.305448553503993
5086,6.3903869570849565
5087,5.831277700962346
5088,-2.331618192031783
5089,6.527797036723314
5090,5.862859345542347
5091,1.4586799118451381
5092,6.392714546723255
5093,6.47209442305666
5094,-2.3073931177577833
5095,5.8326583121734075
5096,5.8326583121734075
5097,-2.3335627562855734
5098,-2.2634486235701843
5099,1.4563523222068397
5100,5.8326583121734075
5101,6.503812064946942
5102,1.4563523222068397
5103,5.8614787343312855
5104,5.831277700962346
5105,-2.261121033931886
5106,-1.6715202037967174
5107,-2.305448553503993
5108,5.8614787343312855
5109,5.8326583121734075
5110,-2.301740352654633
5111,5.8326583121734075
5112,-2.331618192031783
5113,-2.2987664408365163
5114,6.50246768847046
5115,5.859534170077495
5116,-2.331618192031783
5117,-2.301740352654633
5118,1.4563523222068397
5119,1.4456075117241198
5120,5.865510063368674
5121,6.559514678613596
5122,5.8326583121734075
5123,-2.305448553503993
5124,-2.305448553503993
5125,-2.331618192031783
5126,5.8326583121734075
5127,5.862859345542347
5128,-2.3335627562855734
5129,-2.305448553503993
5130,-2.3001470520475777
5131,5.865510063368674
5132,-2.305448553503993
5133,-2.331618192031783
5134,-2.331618192031783
5135,5.865510063368674
5136,1.4577329334179012
5137,-2.2625016451429474
5138,5.894330485526552
5139,6.513073217479359
5140,5.865186935180645
